review_priority,contract_id,source_path,function_name,source_span,predicted_score,current_label,vulnerability_type,risk_evidence,safety_protection_evidence,detected_safety_features,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,interaction_id,suggested_category,category,evidence,safety_feature_count
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::ChessSchedule,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/ChessSchedule.sol,mint,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/ChessSchedule.sol#L122-L126,0.21608825956743266,0,,external call plus guard/modifier/state-update signal,state_update_after_external_call|require_assert_guard_before_call|safe_erc20_wrapper|contract_inheritance_modifier_summary,state_update_after_external_call|require_assert_guard_before_call|safe_erc20_wrapper|contract_inheritance_modifier_summary,"L3: chess.safeTransfer(account, amount);",L4: minted = minted.add(amount);,"L2: require(minted.add(amount) <= availableSupply(), ""Exceeds allowable mint amount"");","1: function mint(address account, uint256 amount) external override onlyMinter {\n2:         require(minted.add(amount) <= availableSupply(), ""Exceeds allowable mint amount"");\n3:         chess.safeTransfer(account, amount);\n4:         minted = minted.add(amount);\n5:     }",i:mint,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::TestReentrancyGuard,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestReentrancyGuard.sol,run,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestReentrancyGuard.sol#L54-L58,0.21229441889177741,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|nonreentrant_modifier|contract_modifier_access_summary,state_update_before_external_call|nonreentrant_modifier|contract_modifier_access_summary,,L2: calls++;,nonReentrant/modifier,1: function run() private {\n2:         calls++;\n3: \n4:         TestReentrancyGuardAttacker(msg.sender).callback();\n5:     },i:run,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::Authorization,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/Authorization.sol,_authenticateCaller,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/Authorization.sol#L68-L73,0.19745206985367103,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,"L4: bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));","L5: require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED""); | function _authenticateCaller() internal view","1: function _authenticateCaller() internal view {\n2:         // Each external function is dynamically assigned a role ID in the Authorizer as the hash of the Vault's address\n3:         // and the function selector.\n4:         bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));\n5:         require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED"");\n6:     }",i:_authenticateCaller,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::CompoundMultiOracle,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/oracles/compound/CompoundMultiOracle.sol,_peek,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/oracles/compound/CompoundMultiOracle.sol#L49-L60,0.19744213365481597,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,,L2: address source = sources[base][kind];,"L3: require (source != address(0), ""Source not found"");","1: function _peek(bytes6 base, bytes6 kind) private view returns (uint accumulator, uint updateTime) {\n2:         address source = sources[base][kind];\n3:         require (source != address(0), ""Source not found"");\n4: \n5:         if (kind == RATE.b6()) accumulator = CTokenInterface(source).borrowIndex();\n6:         else if (kind == CHI.b6()) accumulator = CTokenInterface(source).exchangeRateStored();\n7:         else revert(""Unknown oracle type"");\n8: \n9:         require(accumulator > 0, ""Compound accumulator is zero"");\n10: \n11:         updateTime = block.timestamp;\n12:     }",i:_peek,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::InternalBalance,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/InternalBalance.sol,_authenticateCaller,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/InternalBalance.sol#L68-L73,0.18672429873328558,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,"L4: bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));","L5: require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED""); | function _authenticateCaller() internal view","1: function _authenticateCaller() internal view {\n2:         // Each external function is dynamically assigned a role ID in the Authorizer as the hash of the Vault's address\n3:         // and the function selector.\n4:         bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));\n5:         require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED"");\n6:     }",i:_authenticateCaller,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::Fees,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/Fees.sol,_authenticateCaller,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/Fees.sol#L68-L73,0.18672429873328558,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,"L4: bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));","L5: require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED""); | function _authenticateCaller() internal view","1: function _authenticateCaller() internal view {\n2:         // Each external function is dynamically assigned a role ID in the Authorizer as the hash of the Vault's address\n3:         // and the function selector.\n4:         bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));\n5:         require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED"");\n6:     }",i:_authenticateCaller,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::FlashLoanProvider,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/FlashLoanProvider.sol,_authenticateCaller,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/FlashLoanProvider.sol#L68-L73,0.18672429873328558,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,"L4: bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));","L5: require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED""); | function _authenticateCaller() internal view","1: function _authenticateCaller() internal view {\n2:         // Each external function is dynamically assigned a role ID in the Authorizer as the hash of the Vault's address\n3:         // and the function selector.\n4:         bytes32 roleId = keccak256(abi.encodePacked(address(this), msg.sig));\n5:         require(_authorizer.hasRole(roleId, msg.sender), ""SENDER_NOT_ALLOWED"");\n6:     }",i:_authenticateCaller,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::CompSupply,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompSupply.sol,_supply,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompSupply.sol#L57-L96,0.1820234796498946,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled,require_assert_guard_before_call|callee_user_controlled,,L7: address tokenAddr = getUnderlyingAddr(_cTokenAddr);,"L26: require(ICToken(_cTokenAddr).mint(_amount) == 0, ERR_COMP_SUPPLY_FAILED);","1: function _supply(\n2:         address _cTokenAddr,\n3:         uint256 _amount,\n4:         address _from,\n5:         bool _enableAsColl\n6:     ) internal returns (uint256) {\n7:         address tokenAddr = getUnderlyingAddr(_cTokenAddr);\n8: \n9:         // if amount type(uint256).max, pull current proxy balance\n10:         if (_amount == type(uint256).max) {\n11:             _amount = tokenAddr.getBalance(address(this));\n12:         }\n13: \n14:         // pull the tokens _from to the proxy",i:_supply,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::Timelock,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/timelock/Timelock.sol,pauseDeposits,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/timelock/Timelock.sol#L215-L221,0.17291584972566515,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary,,,L2: require( | function pauseDeposits(address target) external,"1: function pauseDeposits(address target) external {\n2:         require(\n3:             msg.sender == admin,\n4:             ""Timelock::pauseDeposits: Call must come from admin.""\n5:         );\n6:         DepositPausable(target).pauseDeposits();\n7:     }",i:pauseDeposits,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::CompWithdraw,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompWithdraw.sol,_withdraw,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompWithdraw.sol#L56-L98,0.17257646670617918,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled,require_assert_guard_before_call|callee_user_controlled,,L6: address tokenAddr = getUnderlyingAddr(_cTokenAddr);,"L18: require(ICToken(_cTokenAddr).redeem(_amount) == 0, ERR_COMP_REDEEM);","1: function _withdraw(\n2:         address _cTokenAddr,\n3:         uint256 _amount,\n4:         address _to\n5:     ) internal returns (uint256) {\n6:         address tokenAddr = getUnderlyingAddr(_cTokenAddr);\n7: \n8:         // because comp returns native eth we need to check the balance of that\n9:         if (tokenAddr == TokenUtils.WETH_ADDR) {\n10:             tokenAddr = TokenUtils.ETH_ADDR;\n11:         }\n12: \n13:         uint256 tokenBalanceBefore = tokenAddr.getBalance(address(this));\n14: ",i:_withdraw,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::CompBorrow,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompBorrow.sol,_borrow,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompBorrow.sol#L55-L77,0.14879218527415547,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled,require_assert_guard_before_call|callee_user_controlled,,L6: address tokenAddr = getUnderlyingAddr(_cTokenAddr);,"L11: require(ICToken(_cTokenAddr).borrow(_amount) == 0, ERR_COMP_BORROW);","1: function _borrow(\n2:         address _cTokenAddr,\n3:         uint256 _amount,\n4:         address _to\n5:     ) internal returns (uint256) {\n6:         address tokenAddr = getUnderlyingAddr(_cTokenAddr);\n7: \n8:         // if the tokens are borrowed we need to enter the market\n9:         enterMarket(_cTokenAddr);\n10: \n11:         require(ICToken(_cTokenAddr).borrow(_amount) == 0, ERR_COMP_BORROW);\n12: \n13:         // always return WETH, never native Eth\n14:         if (tokenAddr == TokenUtils.WETH_ADDR) {",i:_borrow,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
