model,seed,error_type,probability,threshold,graph_id,contract,function,node_id,label,pred,vulnerability_type,scope,external_methods,external_call_count,state_var_count,evidence_pointer
Current HyperVul,44,false_negative,0.02687801793217659,0.354,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,swapTokens,i:swapTokens,1,0,Front-running / Tx Order (heuristic)|Reentrancy (heuristic)|Front-running / Tx Order (SWC-114)|Reentrancy (SWC-107),front-running|reentrancy|other,allowance|safeIncreaseAllowance|swap,3,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#2|data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#3
Current HyperVul,44,false_negative,0.03369950130581856,0.354,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,_moveTokensAndETHfromAdjustment,i:_moveTokensAndETHfromAdjustment,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,sendETH,1,1,DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c/packages/contracts/contracts/BorrowerOperations.sol:351-351|DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c/packages/contracts/contracts/BorrowerOperations.sol:L351
Current HyperVul,44,false_negative,0.05634799972176552,0.354,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,depositTo,i:depositTo,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,balanceOf|safeTransferFrom|balanceOf|syncDeposit,4,2,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:29-57|DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:L29-L57
Current HyperVul,44,false_negative,0.06662636250257492,0.354,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,convertFundsFromInput,i:convertFundsFromInput,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,_pullFunds|_min|_getBalance|_convertFundsFromInput|_min|_getBalance|_pushFunds,7,1,DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:80-80|DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:L80-90
Current HyperVul,44,false_negative,0.06772051006555557,0.354,FORGE::vfp_00260::Router_Adapter,Router_Adapter,relayMessage,i:relayMessage,1,0,Reentrancy (SWC-107),reentrancy|other,delegatecall,1,3,data/FORGE-Curated/flatten/vfp-vuln/vfp_00260.json#3
Current HyperVul,44,false_negative,0.0678093209862709,0.354,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,claimReward,i:claimReward,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,withdraw|balanceOf|safeTransfer,3,6,DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:269-269|DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:L269-293
Current HyperVul,44,false_negative,0.09131194651126862,0.354,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::ElementBridge,ElementBridge,convert,i:convert,1,0,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,unchecked low-level call,unlockTimestamp|approve|swap|SingleSwap|FundManagement,5,6,DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:463-463|DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:L463
Current HyperVul,44,false_negative,0.1856369823217392,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,getAmountOut,i:getAmountOut,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,getAmountsIn,1,1,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:345-345|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:L345
Current HyperVul,44,false_negative,0.2485910952091217,0.354,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,modify,i:modify,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,update|minBorrowLevel|unlock|toId,4,4,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#16|data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#19
Current HyperVul,44,false_negative,0.25211068987846375,0.354,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,_margin,i:_margin,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,minMarginLevel|minBorrowLevel|unlock|toId,4,4,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#15
Current HyperVul,44,false_positive,0.9778798222541809,0.354,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,bid,i:bid,0,1,,,transfer|transfer,2,5,
Current HyperVul,44,false_positive,0.9675668478012085,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGSpend,OKLGSpend,spendOnProduct,i:spendOnProduct,0,1,,,call,1,6,
Current HyperVul,44,false_positive,0.9664044380187988,0.354,FORGE::vfp_00126::HubPool,HubPool,addLiquidity,i:addLiquidity,0,1,,,mint|deposit|safeTransferFrom,3,2,
Current HyperVul,44,false_positive,0.9587132930755615,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,receiveTokensFromSource,i:receiveTokensFromSource,0,1,,,call|transferFrom,2,7,
Current HyperVul,44,false_positive,0.9583750367164612,0.354,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,finalizeAuction,i:finalizeAuction,0,1,,,transfer,1,8,
Current HyperVul,44,false_positive,0.9555924534797668,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableGatedMarketplace",KODAV3UpgradableGatedMarketplace,handleMint,i:handleMint,0,1,,,safeTransferFrom,1,2,
Current HyperVul,44,false_positive,0.9538562893867493,0.354,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,exactInput,i:exactInput,0,1,,,SwapParams|unlock,2,1,
Current HyperVul,44,false_positive,0.9527008533477783,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableGatedMarketplace",KODAV3UpgradableGatedMarketplace,_handleSaleFunds,i:_handleSaleFunds,0,1,,,call|call,2,2,
Current HyperVul,44,false_positive,0.9527008533477783,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableCollectorOnlyMarketplace",KODAV3UpgradableCollectorOnlyMarketplace,_handleSaleFunds,i:_handleSaleFunds,0,1,,,call|call,2,2,
Current HyperVul,44,false_positive,0.9527008533477783,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3GatedMerkleMarketplace",KODAV3GatedMerkleMarketplace,_handleSaleFunds,i:_handleSaleFunds,0,1,,,call|call,2,2,
Current HyperVul,44,false_positive,0.9520441889762878,0.354,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestPantherSwapCompoundingStrategyToken,TestPantherSwapCompoundingStrategyToken,test01,i:test01,0,1,,,_getBalance|_getBalance|reserveToken|_approveFunds|joinPoolFromInput|_getBalance|_getBalance|calcSharesFromAmount|_approveFunds|deposit|_getBalance|_getBalance|_getBalance|calcAmountFromShares|withdraw|_getBalance|_getBalance,17,2,
Current HyperVul,44,false_positive,0.9505613446235657,0.354,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,exactOutput,i:exactOutput,0,1,,,SwapParams|unlock,2,1,
Current HyperVul,44,false_positive,0.9413689970970154,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3PrimaryMarketplace",KODAV3PrimaryMarketplace,_facilitateNextPrimarySale,i:_facilitateNextPrimarySale,0,1,,,facilitateReversePrimarySale|safeTransferFrom,2,1,
Current HyperVul,44,false_positive,0.9398193955421448,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SignatureMarketplace",KODAV3SignatureMarketplace,facilitateNextPrimarySale,i:facilitateNextPrimarySale,0,1,,,facilitateNextPrimarySale|safeTransferFrom,2,1,
Current HyperVul,44,false_positive,0.9365777969360352,0.354,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,TokenFaucet,request,i:request,0,1,,,transfer,1,5,
Current HyperVul,44,false_positive,0.9290792346000671,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",RoyaltyImplV1R1,drain,i:drain,0,1,,,transfer,1,2,
Current HyperVul,44,false_positive,0.9290792346000671,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",RoyaltyImplV1R2,drain,i:drain,0,1,,,transfer,1,2,
Current HyperVul,44,false_positive,0.9290792346000671,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",FundsReceiver,drain,i:drain,0,1,,,transfer,1,2,
Current HyperVul,44,false_positive,0.9206077456474304,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",ClaimableFundsReceiverV1,drain,i:drain,0,1,,,call|call,2,3,
Current HyperVul,44,false_positive,0.9206077456474304,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",ClaimableFundsSplitterV1,drain,i:drain,0,1,,,call|call,2,3,
Current HyperVul,44,false_positive,0.915622353553772,0.354,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::GnosisSafe,GnosisSafe,checkSignatures,i:checkSignatures,0,1,,,isValidSignature,1,5,
Current HyperVul,44,false_positive,0.9136740565299988,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,loanPlot,i:loanPlot,0,1,,,call|call,2,3,
Current HyperVul,44,false_positive,0.9128899574279785,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3GatedMerkleMarketplace",KODAV3GatedMerkleMarketplace,handleMerkleMint,i:handleMerkleMint,0,1,,,safeTransferFrom,1,2,
Current HyperVul,44,false_positive,0.9109825491905212,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::BuybackAndBurnOKLG,BuybackAndBurnOKLG,buyAndBurn,i:buyAndBurn,0,1,,,WETH|swapExactETHForTokensSupportingFeeOnTransferTokens,2,3,
Current HyperVul,44,false_positive,0.9076887369155884,0.354,FORGE::vfp_00260::Arbitrum_Adapter,Arbitrum_Adapter,relayMessage,i:relayMessage,0,1,,,createRetryableTicket,1,6,
Current HyperVul,44,false_positive,0.9076887369155884,0.354,FORGE::vfp_00126::Arbitrum_Adapter,Arbitrum_Adapter,relayMessage,i:relayMessage,0,1,,,createRetryableTicket,1,6,
Current HyperVul,44,false_positive,0.9043847322463989,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,acceptTokenBid,i:acceptTokenBid,0,1,,,ownerOf,1,2,
Current HyperVul,44,false_positive,0.9026713371276855,0.354,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombFtmCurveGeist,PowerBombFtmCurveGeist,_deposit,i:_deposit,0,1,,,balanceOf|safeTransferFrom|add_liquidity|deposit,4,10,
Current HyperVul,44,false_positive,0.8969964981079102,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,depositDividends,i:depositDividends,0,1,,,call|balanceOf|transferFrom|sub|balanceOf|balanceOf|swapExactETHForTokensSupportingFeeOnTransferTokens|sub|balanceOf|div,10,8,
Current HyperVul,44,false_positive,0.8945693969726562,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,stakeTokens,i:stakeTokens,0,1,,,transferFrom|balanceOf|transferFrom|sub|balanceOf|add|div|mul|push,9,4,
Current HyperVul,44,false_positive,0.8920543789863586,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableCollectorOnlyMarketplace",KODAV3UpgradableCollectorOnlyMarketplace,_handleMint,i:_handleMint,0,1,,,facilitateNextPrimarySale|safeTransferFrom,2,1,
Current HyperVul,44,false_positive,0.8872699737548828,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRewards,OKLGRewards,claimETHRewards,i:claimETHRewards,0,1,,,balanceOf|call,2,2,
Current HyperVul,44,false_positive,0.8803558349609375,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,SafeBoxFilDa,updatetoken,i:updatetoken,0,1,,,balanceOf|claimComp|balanceOf|transfer|mintRewards|balanceOf|claimComp|balanceOf|transfer|mintRewards,10,8,
Current HyperVul,44,false_positive,0.8794031143188477,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,SafeBoxFilDaETH,updatetoken,i:updatetoken,0,1,,,balanceOf|claimComp|balanceOf|transfer|mintRewards|balanceOf|claimComp|balanceOf|transfer|mintRewards,10,8,
Current HyperVul,44,false_positive,0.8775964975357056,0.354,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestAutoFarmCompoundingStrategyToken,TestAutoFarmCompoundingStrategyToken,test01Part2,i:test01Part2,0,1,,,pool_token|_getBalance|calcSharesFromAmount|_approveFunds|deposit|_getBalance|_getBalance,7,1,
Current HyperVul,44,false_positive,0.876988410949707,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,handleSecondarySaleFunds,i:handleSecondarySaleFunds,0,1,,,call|call|call,3,3,
Current HyperVul,44,false_positive,0.8708907961845398,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,withdrawLPToken,i:withdrawLPToken,0,1,,,withdrawLPToken,1,1,
Current HyperVul,44,false_positive,0.8697355389595032,0.354,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestAutoFarmCompoundingStrategyToken,TestAutoFarmCompoundingStrategyToken,test01Part1,i:test01Part1,0,1,,,pool_token|coins|_getBalance|_getBalance|_approveFunds|deposit|_getBalance|_approveFunds|add_liquidity|_getBalance|_getBalance|_getBalance,12,1,
Current HyperVul,44,false_positive,0.8662732243537903,0.354,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,exactOutput,i:exactOutput,0,1,,,SwapParams|unlock,2,2,
Current HyperVul,44,false_positive,0.8640835881233215,0.354,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Moloch,Moloch,processProposal,i:processProposal,0,1,,,push|add|transfer|withdrawToken|transfer|transfer|transfer,7,18,
Current HyperVul,44,false_positive,0.8630635142326355,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,_placeTokenBidFor,i:_placeTokenBidFor,0,1,,,ownerOf,1,3,
Current HyperVul,44,false_positive,0.8623348474502563,0.354,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,_harvest,i:_harvest,0,1,,,balanceOf|balanceOf|claim_rewards|balanceOf|balanceOf|withdraw|call|getRewardsBalance|claimRewards|safeTransfer|deposit|balanceOf,12,13,
Current HyperVul,44,false_positive,0.8610583543777466,0.354,FORGE::vfp_00126::HubPool,HubPool,claimProtocolFeesCaptured,i:claimProtocolFeesCaptured,0,1,,,safeTransfer,1,2,
Current HyperVul,44,false_positive,0.8588912487030029,0.354,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,exactInput,i:exactInput,0,1,,,SwapParams|unlock,2,2,
Current HyperVul,44,false_positive,0.8567737340927124,0.354,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestAutoFarmCompoundingStrategyToken,TestAutoFarmCompoundingStrategyToken,test01Part3,i:test01Part3,0,1,,,pool_token|_getBalance|calcAmountFromShares|withdraw|_getBalance|_getBalance,6,1,
Current HyperVul,44,false_positive,0.8484855890274048,0.354,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::StrategyForPancakeLP,StrategyForPancakeLP,doHarvest,i:doHarvest,0,1,,,balanceOf|swapExactTokensForTokens|swapExactTokensForTokens|balanceOf|balanceOf|addLiquidity|deposit,7,9,
Current HyperVul,44,false_positive,0.8434222936630249,0.354,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Treasury,Treasury,initialize,i:initialize,0,1,,,balanceOf,1,23,
Current HyperVul,44,false_positive,0.8418587446212769,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,addPlot,i:addPlot,0,1,,,call|transferFrom,2,3,
Current HyperVul,44,false_positive,0.8417771458625793,0.354,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve33,PowerBombAvaxCurve33,_harvest,i:_harvest,0,1,,,claim_rewards|balanceOf|balanceOf|balanceOf|withdraw|call|safeTransfer,7,8,
Current HyperVul,44,false_positive,0.8414056897163391,0.354,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,Boardroom,allocateSeigniorage,i:allocateSeigniorage,0,1,,,push|safeTransferFrom,2,2,
Current HyperVul,44,false_positive,0.8337070941925049,0.354,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,StabilityPool,_sendLUSDtoStabilityPool,i:_sendLUSDtoStabilityPool,0,1,,,sendToPool,1,2,
