split,graph_id,dataset,source,project,contract,source_file,contract_label,n_pos,n_neg,interaction_count,vulnerability_types,scopes,primary_line_span,normalized_contract_hash,contract_signature_hash,function_hashes,family_key
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::GovernorAlpha,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,GovernorAlpha,,0,0,10,10,,,,1648290305b827fe8b51a4c0d3bb951f8d55b2a9f3f3d962118687c9f810c326,1648290305b827fe8b51a4c0d3bb951f8d55b2a9f3f3d962118687c9f810c326,03f5a9f4fae15f6020ba295a22ba3760a76456ef1bb5f9db2ebf5877b2190088|25e5dc8ca7a83eea8734b78aae5b7f41b9775068189b5a2d0cf0d6f0c51ce127|2ab9e25883098f4bf6dc86ef21fee14b5365671135cf7c1e5728d728278bbb2d|6d1544c7df3ef421d5f2517dcff8fff12fb3211901f724e628f9f58a737b3018|96a834e5392fc0f35dea8252b1ffc901d2c95bb13774ceadc213e14c2e9f5e1b|ac180f67273782f7f4be17d3c16fb6c29de9b0acdef035e5a67ae9c6af8c9fb7|f36a4485c188acbd67478158310585712a02f73545a081421dce56b86f7025e5|f6590a8bded688c82ff3db7d679b24f771c566bc7200e59e2825c2f24d249990|fbd9875db397de3a28fdc1248875b390f74e9e80b52bb476d2e20e0114ed9ca7|ff8c0c6da26029f1a27f61ce335a37eb7204795e4175b5599bf47ca4ebe6f50c,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::AtlantisStore,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,AtlantisStore,,0,0,3,3,,,,4b0ab462e78d6cd21f8dac7b5279b72cdbc7e880ca3f1e46273f4890a7405efe,4b0ab462e78d6cd21f8dac7b5279b72cdbc7e880ca3f1e46273f4890a7405efe,4a7d9e40aba2d16e6549e063a1e81fd541b57bc71f741bf5535369e0dd1d2876|7d4e99d15bea33fdbd3e3b880b4c048bfd6e3770204e0e64b43dbd9dec1b02ec|b0c3b9c8a5c086c9d4b1a5c0e1c144590d6050686240a11d7faf0b9f2de48e1e,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Vault,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,Vault,,0,0,7,7,,,,f6f102a9191b5910d784afcc35aad5a1d7836fb3d775c7fc1ea6aab76608b297,f6f102a9191b5910d784afcc35aad5a1d7836fb3d775c7fc1ea6aab76608b297,08d23418b76943ee26b92950c1b1462ee807e386b23230321a9abbc568d81ad0|1e994d8ecd393057777f53765f557f3e759cf9240919d074a7980216863aaf69|3e077622d4bcfe8b87f4fc789b9d21577fcf77827432aacb369420d58f4c500d|54bde07538c3161fcdc7e3775d10ff21fea0fa0235268c5448236fe3999d7b13|cb043ebb4e611ae91a83465795e7621fb5e5629e01f9d138fe8e7b05cb3574cd|d478ffcb872b87d766fd719299a100d96a9ce1cab33e8d45d78b33da14f12995|e0e0f7906a1b59c097c3691e574139eec7942a76f799ca1ac56fb94702039160,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABNBCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,ABNBCertora,,0,0,11,11,,,,e56ea6c4a438eacb4ec85812d2262bbf8668c902495f9d0f34ec55d32755715a,e56ea6c4a438eacb4ec85812d2262bbf8668c902495f9d0f34ec55d32755715a,02c59865162387fcc7fc589382de68129ab38da5a255254904a29e7f78e45c5b|1e4d74fd98f46bf74d4b53e11505828451dd91077201889c5b1db06b26c41295|24ef17578146a1edc0df0cf5c53dcfb5eb82c4cb939195834df3dc5ab29912f9|368fb6d30584a2141240134fcb76e95c8aea6d82d3017ca98f968849c8505936|38a4c30345083e8b45165187cd67de10a57fa940070cf2f54571d6f1cb149b16|675e6ebcfe5a4df9ca32d1b02de4baa5727245a1701c629d0b0e3e09448c4d3c|69e932f8cfc675b0313bff5d4dd13caeb4c057efb1f5465b0f24bbed80aafc09|8b75ad5a0db60075095c393541dfbaf72c1e0c5fc49b72f6a93ee56a247a91d5|dcddefd1465271292e361e2cf662c77b274f69fa131485bfb0d014584ee49bf7|e1a0670d88ecdb1978063c3cf709a7bc81cc29d08ba493e3af9a0b7abb196bf7|f5880a409e551efbaeac7eef0783554aae7c320dd6d650fb5ba967ed4329ee4d,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ADaiDelegateCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,ADaiDelegateCertora,,0,0,20,20,,,,f1c7222c97184c0aa5ce3cea4e76f33343489f328b12ed0e8c56d0dcbb7e5eea,f1c7222c97184c0aa5ce3cea4e76f33343489f328b12ed0e8c56d0dcbb7e5eea,02c59865162387fcc7fc589382de68129ab38da5a255254904a29e7f78e45c5b|1523d4e12e24adaa73de327d773dd855a1369b3a0955dfc2fb186113fc3376cb|1e4d74fd98f46bf74d4b53e11505828451dd91077201889c5b1db06b26c41295|24ef17578146a1edc0df0cf5c53dcfb5eb82c4cb939195834df3dc5ab29912f9|2a2ababd676d6ca96ab3c8e948b132581b397e6c4b83175e6cdbe33ff80af077|2ed07c888d7fc0aaf66379495c2d0e2828f2c0770e7fb74bd8e6c06e4b14242c|3002f21e04293671f7a501d12e52a3edabcd361421631e43a5d002acf2b5f47a|368fb6d30584a2141240134fcb76e95c8aea6d82d3017ca98f968849c8505936|3d7849f13e17f55184cb7377d0bf7a1e30d3d8bf5b5e4b3ef48d043f80b001c6|64fd14cd3a4063afa843158e61db339a7aeadc256926fd2d6ec479bd467303f0|675e6ebcfe5a4df9ca32d1b02de4baa5727245a1701c629d0b0e3e09448c4d3c|69e932f8cfc675b0313bff5d4dd13caeb4c057efb1f5465b0f24bbed80aafc09|8b75ad5a0db60075095c393541dfbaf72c1e0c5fc49b72f6a93ee56a247a91d5|8f28548bdcfc4febcb42aae6c3bd7b78aa2d4d02f43431fbd302e75331ba66d5|b49be546b2919f9e4987083c0e3fde10fcb7a73c560725dc0407548d526314a2|c8d1311c9a0e3bc28413016b762ef60fade44918ec2790b7acdf6e1cdfcd1e51|dcddefd1465271292e361e2cf662c77b274f69fa131485bfb0d014584ee49bf7|e1a0670d88ecdb1978063c3cf709a7bc81cc29d08ba493e3af9a0b7abb196bf7|f0990bd08b419b7daadcb50b54ff7f64a53e92cfe18c48875b485ffa2fdf8e39|f5880a409e551efbaeac7eef0783554aae7c320dd6d650fb5ba967ed4329ee4d,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,ComptrollerCertora,,0,0,17,17,,,,eeaa68fa12f08dcffb91707396f40a234efa715ffd3e8dd8e2d60ee8e78d892a,eeaa68fa12f08dcffb91707396f40a234efa715ffd3e8dd8e2d60ee8e78d892a,1abc43f4cca4ca8cfd8eb6857dae7700614284b465bd05a3e9d9445aecfa5547|1dae095d7a6a3d191cecd9c7b70da3af51361a0d6d38a61ca3f3a9634f1488be|1defaaefd96f2b82598a7cae5fed17138164a8e117e4304a826164aea8304476|270fc02b4039fe9ea7fc08a6766c7aaa7b4209ecc05815cc2b77e78b6a7a2219|35b55f10b6c93808cdc419fad3da033b56dbc90821588e505ff62d8955c6b13b|37023dd4245a1d2ae7dbfc8787633e99b78e1c5c9903ee11ea009c919dd3bead|6af21305a75e7c08fd60b5cbfff19d1ddc907513719915c50b3859658b0d5ee9|7bd1552e930d65afb74ab832ce05e6595e068f3879d4e6aced45c5395e9c5081|7de7bd0ba16cc08a95eaddf8714e979607187a05c383fd8b2198730870291043|849c785cd17699f03409fdbce5a6bc6fffc269c63392e3fdb8a58361117a68fd|97107f3d3a357a79aaca292b8d7a98943efacc1134de6c3580dd9c368f64266b|9db7bf07d1709d925633f3bdb510c9b9cbbfdc71935e9f65d14a25178612cd3f|abb53a1941e91bc3975e05eab6925b42d1aa3c64517ce4a3475b9228f214282e|c039c24a75fe1c63674208abcc136cd3d40fd447fd5a87aad0dd6bb9cb259ca5|c2a7f586c072bd165b7deaf3da735ba4348ad979a5d798e9ce520ca7dd2e8e73|d351b63067d917be12b485fe441bee4a937e7682dbb2b575dcf375a1dfd179c5|da1154eb417ecba4a58520ac946dc15faec1efee092c5d3b8251fe060c85ab38,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::GovernorAlphaCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,GovernorAlphaCertora,,0,0,12,12,,,,7ec21dafa63cc2b38a5f8b916bdd084754d177b95349d297a56f9337317bcf14,7ec21dafa63cc2b38a5f8b916bdd084754d177b95349d297a56f9337317bcf14,03f5a9f4fae15f6020ba295a22ba3760a76456ef1bb5f9db2ebf5877b2190088|25e5dc8ca7a83eea8734b78aae5b7f41b9775068189b5a2d0cf0d6f0c51ce127|2ab9e25883098f4bf6dc86ef21fee14b5365671135cf7c1e5728d728278bbb2d|539c386b5bd7ee84ed70b33cd43a554d229c8e1d39857e53a9c08f9c028729b4|6d1544c7df3ef421d5f2517dcff8fff12fb3211901f724e628f9f58a737b3018|7fe6b380910cd49ad832ae779802eaaa8bbfc504179ae1eace7618ce4d7b9926|96a834e5392fc0f35dea8252b1ffc901d2c95bb13774ceadc213e14c2e9f5e1b|ac180f67273782f7f4be17d3c16fb6c29de9b0acdef035e5a67ae9c6af8c9fb7|f36a4485c188acbd67478158310585712a02f73545a081421dce56b86f7025e5|f6590a8bded688c82ff3db7d679b24f771c566bc7200e59e2825c2f24d249990|fbd9875db397de3a28fdc1248875b390f74e9e80b52bb476d2e20e0114ed9ca7|ff8c0c6da26029f1a27f61ce335a37eb7204795e4175b5599bf47ca4ebe6f50c,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20DelegateCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,ABep20DelegateCertora,,0,0,17,17,,,,4210631daeb084b773358c98679dc31a83bea352d44aeac968ee486cf3ab7aaf,4210631daeb084b773358c98679dc31a83bea352d44aeac968ee486cf3ab7aaf,02c59865162387fcc7fc589382de68129ab38da5a255254904a29e7f78e45c5b|1e4d74fd98f46bf74d4b53e11505828451dd91077201889c5b1db06b26c41295|24ef17578146a1edc0df0cf5c53dcfb5eb82c4cb939195834df3dc5ab29912f9|368fb6d30584a2141240134fcb76e95c8aea6d82d3017ca98f968849c8505936|38a4c30345083e8b45165187cd67de10a57fa940070cf2f54571d6f1cb149b16|3d7849f13e17f55184cb7377d0bf7a1e30d3d8bf5b5e4b3ef48d043f80b001c6|64fd14cd3a4063afa843158e61db339a7aeadc256926fd2d6ec479bd467303f0|675e6ebcfe5a4df9ca32d1b02de4baa5727245a1701c629d0b0e3e09448c4d3c|69e932f8cfc675b0313bff5d4dd13caeb4c057efb1f5465b0f24bbed80aafc09|6e56395cd530dfd9857bbe367c06fae6492ec5376152d5583113f2e2d40f66e2|88023e1fe064a3b987c800bf1237b740f208d52385201070fc2c0338366dc2ea|8b75ad5a0db60075095c393541dfbaf72c1e0c5fc49b72f6a93ee56a247a91d5|9b911b30005adcd6ebd2e359626f72e855e135303ffd8e82499ba9171a894c1f|c8d1311c9a0e3bc28413016b762ef60fade44918ec2790b7acdf6e1cdfcd1e51|dcddefd1465271292e361e2cf662c77b274f69fa131485bfb0d014584ee49bf7|e1a0670d88ecdb1978063c3cf709a7bc81cc29d08ba493e3af9a0b7abb196bf7|f5880a409e551efbaeac7eef0783554aae7c320dd6d650fb5ba967ed4329ee4d,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ATokenCollateral,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,ATokenCollateral,,0,0,18,18,,,,b72f8c3a36ea15d89f68db7a04da231a7f9819385fdf45f0eef91d58f9ebf03f,b72f8c3a36ea15d89f68db7a04da231a7f9819385fdf45f0eef91d58f9ebf03f,02c59865162387fcc7fc589382de68129ab38da5a255254904a29e7f78e45c5b|1e4d74fd98f46bf74d4b53e11505828451dd91077201889c5b1db06b26c41295|24ef17578146a1edc0df0cf5c53dcfb5eb82c4cb939195834df3dc5ab29912f9|2a2ababd676d6ca96ab3c8e948b132581b397e6c4b83175e6cdbe33ff80af077|368fb6d30584a2141240134fcb76e95c8aea6d82d3017ca98f968849c8505936|38a4c30345083e8b45165187cd67de10a57fa940070cf2f54571d6f1cb149b16|3d7849f13e17f55184cb7377d0bf7a1e30d3d8bf5b5e4b3ef48d043f80b001c6|64fd14cd3a4063afa843158e61db339a7aeadc256926fd2d6ec479bd467303f0|675e6ebcfe5a4df9ca32d1b02de4baa5727245a1701c629d0b0e3e09448c4d3c|69e932f8cfc675b0313bff5d4dd13caeb4c057efb1f5465b0f24bbed80aafc09|6e56395cd530dfd9857bbe367c06fae6492ec5376152d5583113f2e2d40f66e2|88023e1fe064a3b987c800bf1237b740f208d52385201070fc2c0338366dc2ea|8b75ad5a0db60075095c393541dfbaf72c1e0c5fc49b72f6a93ee56a247a91d5|9b911b30005adcd6ebd2e359626f72e855e135303ffd8e82499ba9171a894c1f|c8d1311c9a0e3bc28413016b762ef60fade44918ec2790b7acdf6e1cdfcd1e51|dcddefd1465271292e361e2cf662c77b274f69fa131485bfb0d014584ee49bf7|e1a0670d88ecdb1978063c3cf709a7bc81cc29d08ba493e3af9a0b7abb196bf7|f5880a409e551efbaeac7eef0783554aae7c320dd6d650fb5ba967ed4329ee4d,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20DelegatorCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,ABep20DelegatorCertora,,0,0,10,10,,,,8ac7da97ea985d02594d45a40164074b8673cb4dd80adf5db0bb5130c82f22fc,8ac7da97ea985d02594d45a40164074b8673cb4dd80adf5db0bb5130c82f22fc,08c61d75292cb62d2d71fcab3b9b54ed7e940d0b4d993201137d3e518d9edc15|2a2ababd676d6ca96ab3c8e948b132581b397e6c4b83175e6cdbe33ff80af077|3ec1d3032a1fdc52d6e690d06f2dfae39a80e4ec9321e10a87e84f0337cf9a09|8f044155d2972d3fda458c055fb87fb23354d741a10be130d2ee103d769a97e7|9ec6cae0af3723746f19b655de42b5fdac1e416a293b9cbce77efa3fbb913fc1|cd4e747d8cf3b90d8a3b23682a4f9f18fcd26f4d678d01c7842a66429c9dd432|ce97a85320bb15398b1a2704a914b3ae3c386fdd5f9a711fcad7fc8c74af701c|dc14c4bea7cb373b3af985137c74cc928f2a99cf00c68ea97c3dda89e28f198d|dfb2bffc9ad4451b59d6d5ea4fab86aebf5e8b7f9b18517fa6d617263c361633|e2b51971a8f8bde9d01eb7e4a311a172e2fdfb22bf1d8a78a339ca1322eedeca,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::MaximillionCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,MaximillionCertora,,0,0,1,1,,,,7f3409a1917852576fefd4e835be64819b0c29b1f7a62b2c3e5fbddbbba3a564,7f3409a1917852576fefd4e835be64819b0c29b1f7a62b2c3e5fbddbbba3a564,4b7326cb8597b99310ee645fa44ff4a2757b342d9cd8de92cf67ba7cb0c97072,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20ImmutableCertora,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,ABep20ImmutableCertora,,0,0,27,27,,,,5168890cba3da6a5b2e61ddaa057054d79f7ab6c43644db085a9b46bed715be3,5168890cba3da6a5b2e61ddaa057054d79f7ab6c43644db085a9b46bed715be3,02c59865162387fcc7fc589382de68129ab38da5a255254904a29e7f78e45c5b|08c61d75292cb62d2d71fcab3b9b54ed7e940d0b4d993201137d3e518d9edc15|1e4d74fd98f46bf74d4b53e11505828451dd91077201889c5b1db06b26c41295|24ef17578146a1edc0df0cf5c53dcfb5eb82c4cb939195834df3dc5ab29912f9|2a2ababd676d6ca96ab3c8e948b132581b397e6c4b83175e6cdbe33ff80af077|368fb6d30584a2141240134fcb76e95c8aea6d82d3017ca98f968849c8505936|38a4c30345083e8b45165187cd67de10a57fa940070cf2f54571d6f1cb149b16|3d7849f13e17f55184cb7377d0bf7a1e30d3d8bf5b5e4b3ef48d043f80b001c6|3ec1d3032a1fdc52d6e690d06f2dfae39a80e4ec9321e10a87e84f0337cf9a09|64fd14cd3a4063afa843158e61db339a7aeadc256926fd2d6ec479bd467303f0|675e6ebcfe5a4df9ca32d1b02de4baa5727245a1701c629d0b0e3e09448c4d3c|69e932f8cfc675b0313bff5d4dd13caeb4c057efb1f5465b0f24bbed80aafc09|6e56395cd530dfd9857bbe367c06fae6492ec5376152d5583113f2e2d40f66e2|88023e1fe064a3b987c800bf1237b740f208d52385201070fc2c0338366dc2ea|8b75ad5a0db60075095c393541dfbaf72c1e0c5fc49b72f6a93ee56a247a91d5|8f044155d2972d3fda458c055fb87fb23354d741a10be130d2ee103d769a97e7|9b911b30005adcd6ebd2e359626f72e855e135303ffd8e82499ba9171a894c1f|9ec6cae0af3723746f19b655de42b5fdac1e416a293b9cbce77efa3fbb913fc1|c8d1311c9a0e3bc28413016b762ef60fade44918ec2790b7acdf6e1cdfcd1e51|cd4e747d8cf3b90d8a3b23682a4f9f18fcd26f4d678d01c7842a66429c9dd432|ce97a85320bb15398b1a2704a914b3ae3c386fdd5f9a711fcad7fc8c74af701c|dc14c4bea7cb373b3af985137c74cc928f2a99cf00c68ea97c3dda89e28f198d|dcddefd1465271292e361e2cf662c77b274f69fa131485bfb0d014584ee49bf7|dfb2bffc9ad4451b59d6d5ea4fab86aebf5e8b7f9b18517fa6d617263c361633|e1a0670d88ecdb1978063c3cf709a7bc81cc29d08ba493e3af9a0b7abb196bf7|e2b51971a8f8bde9d01eb7e4a311a172e2fdfb22bf1d8a78a339ca1322eedeca|f5880a409e551efbaeac7eef0783554aae7c320dd6d650fb5ba967ed4329ee4d,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::GemJoin,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,GemJoin,,0,0,2,2,,,,78a13e0a2d3092aa486fbaac1e75a4ce8a30ecf128e1d208570b6e0fd146c3a2,78a13e0a2d3092aa486fbaac1e75a4ce8a30ecf128e1d208570b6e0fd146c3a2,d1dae6ecb47c0e876ea3ae4301cbc2f34ccffbef1c365e9a41cf56b313c162f6|e69a1472adb55d467559e274f6ae39f6ef1c65e3dbf2e38c56757f2cc16d0418,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::BNBJoin,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,BNBJoin,,0,0,2,2,,,,adc9522f1631f2e117293e3107a7e2ea90a468e8c51cb876bd348f038fb7fcb7,adc9522f1631f2e117293e3107a7e2ea90a468e8c51cb876bd348f038fb7fcb7,89d559bb132c763082ca832596c590419b7e7a96bac2f50f1e5a4a74234b7b1b|ded8dc9d2cac5bf87088d68b08deb4077be47e8a7eaa11c495136bedae8ee2a2,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::DaiJoin,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,DaiJoin,,0,0,2,2,,,,699e07e5cc4678378cfb24f5f2862c69f6924647a9517e110c7680b08aea294d,699e07e5cc4678378cfb24f5f2862c69f6924647a9517e110c7680b08aea294d,668619a9fef48dab49d076900cf229548a6343f694d1c04501f276be9c0a23d9|76e0b1975edf0df8e5d1eeb33b6651c884692958352462393116c31dff8dd7f0,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Pot,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f,Pot,,0,0,3,3,,,,de2ff9b2bdefbea80026553698185e992d069a429d90c44d5dbd9614cfc5bf68,de2ff9b2bdefbea80026553698185e992d069a429d90c44d5dbd9614cfc5bf68,10ccefca8d0861552dc22cd552aa948b34adc7c5b0eebb6e0df636c8e1e761ce|b74d3f5970e2cacf59b23453a0bc679638be5adb8c60fbc2dfc839568cefc59f|d522c459d48b8bd0b0ea830bdcef1d9922d21dfd18222ccca7be18c0241e35e0,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344::PrimitiveEngine,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344,PrimitiveEngine,DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344/contracts/PrimitiveEngine.sol,1,3,6,9,Delegatecall (SWC-112)|Front-running / Tx Order (SWC-114),delegatecall|front-running,L223 - L233,61f45e581154f26598ebd8070898598a9c19746b9e4ae6a63a8b4d64d5d2c288,7235cd538c0cfa73208ce61066519e7b84f7b633702b854f1d45bb66d3d08fa5,07713327dc9f2cfb796f41442f4a35b4615751a232f5649e72a7f41758fe1bc6|0d77a9b64f9789f7b740240ed8fb0d45b7b89dadbab9c54a204bc963910fa9e9|1454031a1ae9c56b1f6869571e915f75c00a065b6f5dabf02f73b1dd3e7fcf92|32e54164bf1ec208c9df94b2fb781493b7dbb5a6dfcb766c33834d39f2259e37|596e28fed13d85eb7f08c7d5a970b7bfc437fafb4944e9e744104c82b8e97def|758fe25d6e9aeb06e9321d251a613b87624a456f57013ab39260aa222ae12fae|b93714d5d94636a61b8e831867e1f8649bef19187444c93fe59637d7d120fc88|bad698ac5a2fe212839720ec6756e06adacabb81e52048b3e7be0e0ebc9c4f66|e5b4d516b0465663cc926b1c860541eea4a6e4ae7080ca33d4c4aa1f8daa8b75,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344::PrimitiveFactory,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344,PrimitiveFactory,,0,0,1,1,,,,373b8c0b042bcfa5b9db4eb3bc80854598c7c882b835be1dd9cb64601994f7c2,373b8c0b042bcfa5b9db4eb3bc80854598c7c882b835be1dd9cb64601994f7c2,94fef51ed91c5a6d32d45bacd7ee04d2223cc392d42feb4c2d740c38c5d2fa33,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344
