raw_id,dataset,project,file_path,contract,function,line_span,finding_id,title,severity,vulnerability_type,scope,source_available,vtype_recoverable,location_available,evidence_pointer,normalized_source_hash,normalized_contract_hash,converted_to_hyperedge,included_in_graph,graph_id,graph_split,dropped_reason
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol::1,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol,aqarchain,seedbnb,L467,1,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol:467-467,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol::2,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol,aqarchain,privateusdt,L484,2,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol:484-484,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol::3,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol,aqarchain,privatebnb,L505,3,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol:505-505,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol::4,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol,aqarchain,publicusdt,L525,4,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol:525-525,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol::5,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol,aqarchain,publicbnb,L546,5,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol:546-546,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol::6,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol,aqarchain,publicbnb,L548,6,SWC-123-Requirement Violation,,SWC-123-Requirement Violation,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol:548-548,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol::7,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol,aqarchain,claim,L563,7,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Audit Report/code/aq.sol:563-563,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol,aqarchain,seedusdt,L444,0,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol:444-444,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol::1,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol,aqarchain,seedbnb,L467,1,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol:467-467,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol::2,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol,aqarchain,publicbnb,L542,2,SWC-123-Requirement Violation,,SWC-123-Requirement Violation,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol:542-542,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol::3,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol,aqarchain,claim,L559,3,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Aqar Chain-Final Audit Report/code/aq.sol:559-559,,fe751a4e14ba30270d53bc6db473b1a3d0039ca2617326aec8f79a5715ec89e5,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629,DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol,MasterChef,deposit,L261-284,0,SWC-107-Reentrancy,,Reentrancy (SWC-107),reentrancy,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:261-261,,792895b8022e5bf35bb6fbd5b6b66c9927cf7908e266692cce420cfc8fe6757d,False,False,,,not_constructable_as_state_plus_external_call_hyperedge
DAPP::DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)- Final Audit Report/code/Legendary_v9.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)- Final Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)- Final Audit Report/code/Legendary_v9.sol,,,L2,0,SWC-103-Floating Pragma,,SWC-103-Floating Pragma,other,True,True,False,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)- Final Audit Report/code/Legendary_v9.sol:2-2,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)-Audit Report/code/Legendary_v9.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)-Audit Report/code/Legendary_v9.sol,,,L2,0,SWC-103-Floating Pragma,,SWC-103-Floating Pragma,other,True,True,False,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)-Audit Report/code/Legendary_v9.sol:2-2,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Audit Report/code/Liquidity_v9(1).sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Audit Report/code/Liquidity_v9(1).sol,,,L3,0,SWC-103-Floating Pragma,,SWC-103-Floating Pragma,other,True,True,False,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Audit Report/code/Liquidity_v9(1).sol:3-3,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Final Audit Report/code/Liquidity_v9(1).sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Final Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Final Audit Report/code/Liquidity_v9(1).sol,,,L3,0,SWC-103-Floating Pragma,,SWC-103-Floating Pragma,other,True,True,False,DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Final Audit Report/code/Liquidity_v9(1).sol:3-3,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137,DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol,HaggleXToken,stake,L1077,0,SWC-128-DoS With Block Gas Limit,,SWC-128-DoS With Block Gas Limit,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol:1077-1077,,d6a72686b9ee4badb4dcaeb880b55900b15b76eb893da2024cdf6578759c5111,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Final Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Final Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137,DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Final Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol,HaggleXToken,stake,L1077,0,SWC-128-DoS With Block Gas Limit,,SWC-128-DoS With Block Gas Limit,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Final Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol:1077-1077,,d6a72686b9ee4badb4dcaeb880b55900b15b76eb893da2024cdf6578759c5111,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol,IERC20,transfer,L60-66,0,SWC-105-Unprotected Ether Withdrawal,,SWC-105-Unprotected Ether Withdrawal,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol:60-60,,630f2a127ed21983beccdafc0d9ee6104d2805a2e311fc57dd5a6fdd8ce97769,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol,LeadStake,adminWithdraw,L322-329,0,SWC-105-Unprotected Ether Withdrawal,,SWC-105-Unprotected Ether Withdrawal,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol:322-322,,6de2a42152f460bec3cd3a755eb58649904b81038a3b15db2e0ff3a2cc8594ad,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol,IERC20,transfer,L60-66,0,SWC-105-Unprotected Ether Withdrawal,,SWC-105-Unprotected Ether Withdrawal,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol:60-60,,630f2a127ed21983beccdafc0d9ee6104d2805a2e311fc57dd5a6fdd8ce97769,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol,LeadStake,adminWithdraw,L322-329,0,SWC-105-Unprotected Ether Withdrawal,,SWC-105-Unprotected Ether Withdrawal,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol:322-322,,6de2a42152f460bec3cd3a755eb58649904b81038a3b15db2e0ff3a2cc8594ad,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code/ArthController.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code/ArthController.sol,,onlyPools,L94,0,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code/ArthController.sol:94-94,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code/ArthController.sol::1,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code/ArthController.sol,,onlyByOwnerGovernanceOrPool,L118-L126,1,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code/ArthController.sol:118-126,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (Genesis.sol)-Audit Report/arthcoin-v2-95fac3e9dca2af67c974f2f87c2c385c4bc03df2/contracts/Genesis/Genesis.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (Genesis.sol)-Audit Report/arthcoin-v2-95fac3e9dca2af67c974f2f87c2c385c4bc03df2,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (Genesis.sol)-Audit Report/arthcoin-v2-95fac3e9dca2af67c974f2f87c2c385c4bc03df2/contracts/Genesis/Genesis.sol,,hasStarted,L74-77,0,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (Genesis.sol)-Audit Report/arthcoin-v2-95fac3e9dca2af67c974f2f87c2c385c4bc03df2/contracts/Genesis/Genesis.sol:74-74,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-NFY Trading Platform-Final Audit Report/NFY-Trading-Platform-a5c653e59aca07751c1b7891b7564cf3c4676511/contracts/NFYTradingPlatform.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-NFY Trading Platform-Final Audit Report/NFY-Trading-Platform-a5c653e59aca07751c1b7891b7564cf3c4676511,DAppSCAN-source/contracts/ImmuneBytes-NFY Trading Platform-Final Audit Report/NFY-Trading-Platform-a5c653e59aca07751c1b7891b7564cf3c4676511/contracts/NFYTradingPlatform.sol,,,L18,0,SWC-131-Presence of unused variables,,SWC-131-Presence of unused variables,other,True,True,False,DAppSCAN-source/contracts/ImmuneBytes-NFY Trading Platform-Final Audit Report/NFY-Trading-Platform-a5c653e59aca07751c1b7891b7564cf3c4676511/contracts/NFYTradingPlatform.sol:18-18,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Audit Report/code/Pluteus (1).sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Audit Report/code/Pluteus (1).sol,Ownable,geUnlockTime,L455,0,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Audit Report/code/Pluteus (1).sol:455-455,,cd0da7c88cc0ae631a2e6b6c95580e14e66b9779414b21874063d9d43e67162a,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Final Audit Report/code/Pluteus (1).sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Final Audit Report/code,DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Final Audit Report/code/Pluteus (1).sol,Ownable,geUnlockTime,L455,0,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Final Audit Report/code/Pluteus (1).sol:455-455,,cd0da7c88cc0ae631a2e6b6c95580e14e66b9779414b21874063d9d43e67162a,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-SIGH Finance-Audit Report/SIGH-Finance-Contracts-9feee84e18cabb4015ca60dc016340f2c94af27a/SIGHFinanceContracts/contracts/NFTBoosters/SIGHBoostersSale.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-SIGH Finance-Audit Report/SIGH-Finance-Contracts-9feee84e18cabb4015ca60dc016340f2c94af27a,DAppSCAN-source/contracts/ImmuneBytes-SIGH Finance-Audit Report/SIGH-Finance-Contracts-9feee84e18cabb4015ca60dc016340f2c94af27a/SIGHFinanceContracts/contracts/NFTBoosters/SIGHBoostersSale.sol,SIGHBoostersSale,buyBoosters,L96,0,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-SIGH Finance-Audit Report/SIGH-Finance-Contracts-9feee84e18cabb4015ca60dc016340f2c94af27a/SIGHFinanceContracts/contracts/NFTBoosters/SIGHBoostersSale.sol:96-96,,6511c4dfb191bceb6063a87f6d2512c4a47aeb65fb43cfa5dc15be9fd65f3990,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/LGE.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/LGE.sol,,,L34,0,SWC-131-Presence of unused variables,,SWC-131-Presence of unused variables,other,True,True,False,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/LGE.sol:34-34,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/LGE.sol::1,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/LGE.sol,,after 2 weeks to mint LGE,L91、126、134,1,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/LGE.sol:91-91,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/SHEESHAVaultLP.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/SHEESHAVaultLP.sol,SHEESHAVaultLP,withdraw,L196,0,SWC-129-Typographical Error,,SWC-129-Typographical Error,other,True,True,True,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/SHEESHAVaultLP.sol:196-196,,a311f12f33edca7beb92909956f3febb23a890da3307b0a4b2bc56301b15570a,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/Sheesha.sol::0,DAppSCAN,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/Sheesha.sol,,,L13-16,0,SWC-131-Presence of unused variables,,SWC-131-Presence of unused variables,other,True,True,False,DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/Sheesha.sol:13-13,,,False,False,,,outside_priority_interaction_scope
